ID,Age,Gender,Zip_Code
13229,27,M,92126
13230,16,,17546
13231,30,F,
13232,48,M,83814
13233,27,M,60173
13234,28,M,2057
13235,43,,8000
13236,52,,47906
13237,22,,3150
13238,26,,
13239,11,M,
13240,27,,1232
13241,27,M,
13242,53,M,48187
13243,71,M,32653
13244,40,M,
13245,24,,60
13246,28,M,Franc
13247,41,F,92557
13248,42,M,
13249,46,M,28501
13250,50,,w42lr
13251,27,,
13252,22,M,
13253,39,M,2085
13254,34,,36867
13255,23,,10028
13256,62,,75023
13257,0,,Test
13258,0,,
13259,29,,8807
13260,47,M,45371
13261,22,,
13262,23,,
13263,25,F,1827
13264,36,,
13265,31,M,10009
13266,32,,
13267,25,,
13268,0,,
13269,29,M,87505
13270,40,,5533
13271,27,M,
13272,0,,
13273,23,,
13274,0,,
13275,25,M,80913
13276,24,M,10003
13277,47,,
13278,33,,62
13279,28,M,8540
13280,28,M,94117
13281,0,,
13282,32,M,zip
13283,21,,
13284,45,,1970
13285,23,, 
13286,37,M,33013
13287,28,,1101
13288,65,M,7932
13289,0,,
13290,50,,92503
13291,52,,48446
13292,0,,
13293,21,F,73083
13294,19,,
13295,23,F,61081
13296,22,,87106
13297,38,M,7042
13298,30,,
13299,0,M,
13300,31,,
13301,12,M,70433
13302,17,M,44122
13303,47,,27249
13304,30,,17304
13305,0,,
13306,25,M,83440
13307,18,M,
13308,12,,37801
13309,24,M,ba14
13310,26,M,97202
13311,17,M,
13312,35,,
13313,32,,98422
13314,23,M,92109
13315,26,,10595
13316,20,M,8810
13317,46,M,6804
13318,24,,
13319,23,,56301
13320,20,,
13321,26,M,67502
13322,40,M,93901
13323,38,,78704
13324,45,,95959
13325,16,M,55912
13326,25,M,8106
13327,30,M,61801
13328,0,,
13329,23,,CF17N
13330,31,M,20705
13331,44,,94120
13332,0,,
13333,44,M,23669
13334,0,,
13335,0,F,28031
13336,30,M,32723
13337,48,M,4000
13338,34,,10011
13339,38,M,32127
13340,25,,60611
13341,16,M,
13342,23,M,31820
13343,14,M,
13344,40,,96002
13345,42,M,
13346,32,M,19090
13347,0,,
13348,37,M,40701
13349,21,,15613
13350,20,M,
13351,23,M,19041
13352,66,,36582
13353,46,M,94710
13354,0,,
13355,36,M,27511
13356,36,M,63104
13357,30,F,194
13358,32,,27609
13359,0,,
13360,0,,
13361,19,M,
13362,27,F,44121
13363,73,M,7028
13364,24,,85400
13365,15,F,8859
13366,46,,
13367,23,,30057
13368,30,F,49026
13369,0,M,gh
13370,46,M,
13371,28,M,95124
13372,55,,54303
13373,37,,33144
13374,14,,73132
13375,25,M,96002
13376,27,M,
13377,32,,68445
13378,48,,1720
13379,28,M,90066
13380,37,,1510
13381,33,,47302
13382,12,,88005
13383,0,,
13384,68,F,k9v4r
13385,36,M,47303
13386,18,M,2142
13387,18,M,
13388,17,M,94122
13389,28,,47406
13390,67,,78737
13391,38,M,92655
13453,25,,
13454,32,,16502
13455,45,M,22936
13456,53,M,28788
13457,0,,
13459,61,M,54732
13460,29,F,
13461,24,,95825
13462,35,,40026
13463,31,M,20744
13464,53,,
13465,42,M,29483
13466,37,M,
13467,25,F,
13468,26,M,
13469,41,M,8816
13470,64,,66604
13471,40,M,17901
13472,0,,
13473,41,M,94306
13474,51,,t2v4y
13475,32,,76901
13476,0,,
13477,39,M,gr
13478,0,,
13479,60,,93063
13480,29,M,91108
13481,25,M,
13482,38,,90024
13483,28,M,64030
13484,30,M,83814
13485,31,M,15217
13486,25,M,48098
13487,27,M,12189
13488,0,,
13489,18,F,
13490,22,,27516
13491,30,,95008
13492,41,F,35803
13493,0,F,4001
13494,49,,90272
13495,19,M,2158
13496,18,F,14620
13497,0,,
13498,28,M,80907
13499,19,,30809
13500,50,M,n2J2P
13501,30,,75214
13502,24,,98006
13503,28,M,99004
13504,20,,76205
13505,19,M,xyz
13506,23,,zzzzz
13507,19,,7946
13508,50,M,
13509,20,,48104
13510,26,F,90069
13511,16,,19333
13512,40,M,60047
13513,37,M,92640
13514,28,M,41302
13515,25,M,
13516,31,M,
13517,26,M,63044
13518,25,,101
13519,34,,
13520,47,M,
13521,30,,21040
13522,32,,87190
13523,28,M,
13524,52,M,156
13525,31,M,32837
13526,37,M,60657
13527,0,,
13528,25,M,22229
13529,0,,
13530,36,M,1021
13531,41,M,30066
13532,20,,17543
13533,13,M,8502
13534,0,,
13535,0,,
13536,34,M,Cdn.
13537,44,M,73139
13538,29,M,95825
13539,46,M,43311
13540,44,M,
13541,0,M,13 PE
13542,43,M,45415
13543,35,M,48219
13544,30,M,3920
13545,14,,
13546,35,,18018
13547,44,F,
13548,49,M,94559
13549,26,,2612v
13550,26,,8854
13551,22,,19104
13552,14,,
13553,22,M,36830
13554,0,M,75605
13555,35,M,32937
13556,22,M,
13557,46,,
13558,43,F,3229
13559,29,,87107
13560,45,,85355
13561,22,,
13562,24,F,19064
13563,0,,
13564,0,M,
13565,26,,
13566,17,M,95050
13567,18,M,60302
13568,29,,94041
13569,35,,95841
13570,46,,
13571,32,M,94501
13572,24,,
13573,24,,85051
13574,17,M,55016
13575,10,M,60657
13576,35,M,97470
13577,54,,1887
13578,43,,1042
13579,62,,
13580,25,,1375
13581,43,,45891
13582,55,,32549
13583,42,,
13584,31,M,32714
13585,26,M,
13586,20,M,74207
13587,53,,H7P1G
13588,0,M,T9C 1
13589,23,,57706
13590,28,M,
13591,0,,
13592,43,M,40223
13593,13,M,39212
13594,22,M,
13595,22,M,10706
13596,0,,
13597,39,M,
13598,39,M,90041
13599,0,M,
13600,59,,49091
13601,17,M,94949
13602,55,M,99141
13603,32,M,93705
13604,18,M,28804
13605,32,,75252
13606,25,,67208
13607,63,,v6m 3
13608,0,,
13609,26,M,95355
13610,30,F,
13611,18,M,1741
13612,23,M,43210
13613,33,,32578
13614,0,,97232
13615,0,F,19067
13616,20,M,77840
13617,32,M,
13618,31,,92626
13619,53,M,97149
13620,19,,
13621,30,M,60516
13622,25,,45701
13623,21,,99011
13624,21,,8817
13625,47,,90266
13626,43,M,95688
13627,50,M,90435
13628,52,,92807
13629,18,F,
13630,22,F,91335
13631,24,,6088
13632,25,,45701
13633,24,M,63108
13634,24,M,
13635,0,,
13636,24,M,90007
13637,50,,8404
13638,0,,
13639,34,,80122
13640,30,,2810
13641,35,M,98033
13642,28,,76201
13643,32,,ZA
13644,15,M,93550
13645,20,,85260
13646,18,F,
13647,21,,48823
13648,34,M,93005
13649,17,M,94018
13650,25,,6430
13651,28,,
13652,25,M,3007
13653,52,,2113
13654,22,,esh
13655,24,M,
13656,23,M,
13657,29,,8230
13658,29,,
13659,39,M,
13660,26,M,90024
13661,21,,
13662,28,M,75015
13663,20,M,
13664,46,M,LE16 
13665,25,F,
13666,0,,
13667,36,M,
13668,23,M,vaz
13669,24,M,s
13670,33,M,
13671,31,,43220
13672,43,M,22192
13673,53,,Belgi
13674,21,M,
13675,40,,53042
13676,33,,94611
13677,24,M,
13678,28,,
13679,19,M,
13680,20,,77429
13681,42,F,3052
13682,43,M,Canad
13683,21,,
13684,37,,30075
13685,23,,
13686,17,,
13687,36,M,
13688,37,M,93021
13689,30,M,7726
13690,27,,
13691,77,,0
13692,0,M,
13693,0,M,-
13694,19,F,40517
13695,38,,
13696,20,M,
13697,30,,43055
13698,0,M,
13699,0,,
13700,32,F,
13701,25,M,10031
13702,30,M,
13703,25,M,2130
13705,19,,
13706,20,,1267
13707,21,M,
13708,42,,6056
13709,22,,
13710,0,M,
13711,46,,8807
13712,28,M,20904
13713,22,,
13714,32,,8869
13715,25,,
13716,64,M,33324
13717,34,,43201
13718,38,F,84103
13719,23,,
13720,36,,6026
13721,26,M,
13722,0,,
13723,21,M,66502
13724,21,M,66506
13725,0,,
13726,25,M,
13727,22,M,
13728,27,M,
13729,26,,W37HT
13730,0,,
13731,24,M,22033
13732,17,,N/A
13733,0,,
13734,43,,6249
13735,44,,6415
13736,51,,95608
13737,22,,23185
13738,39,M,91320
13739,18,M,17070
13740,27,,48105
13741,43,M,78212
13742,0,,
13743,35,,14304
13744,26,,92507
13745,49,,90010
13746,44,M,2143
13747,49,M,
13748,35,,
13749,0,,
13750,27,M,78759
13751,36,,
13752,0,,
13753,25,M,48105
13754,17,,
13755,35,F,75201
13756,0,,
13757,0,,
13758,36,,21218
13759,35,,6859
13760,50,,98004
13761,35,,6859
13762,19,,8096
13763,20,,60521
13764,19,,60632
13765,28,M,12189
13766,19,,30314
13767,0,,
13768,25,M,10019
13769,0,,
13770,38,F,20049
13771,25,M,34668
13772,24,M,53715
13773,40,,32233
13774,0,,
13775,28,M,98122
13776,19,M,72149
13777,51,M,
13778,28,,20591
13779,43,M,44047
13780,35,M,
13781,46,M,22151
13782,0,,
13783,32,M,
13784,27,,6043
13785,45,,98004
13786,27,F,94121
13787,27,M,22180
13788,31,M,
13789,42,M,99701
13790,28,M,84118
13791,0,,
13792,51,,7339d
13793,24,,78753
13795,25,,90120
13796,22,M,
13797,28,M,
13798,40,,1324
13799,27,M,78015
13800,73,,92629
13801,31,M,70058
13802,31,M,94041
13803,22,M,14485
13804,30,M,22224
13805,47,,141
13806,32,M,
13807,45,,78209
13808,33,M,43025
13809,40,M,3086
13810,21,,
13811,19,,
13812,27,M,15521
13813,20,,32114
13814,43,,95825
13815,20,M,84107
13816,19,,
13817,0,,
13818,23,M,
13819,68,,60056
13820,17,,90210
13822,0,,
13823,0,,
13824,0,,
13825,35,M,60025
13827,0,M,
13828,36,,11375
13829,28,M,94928
13830,36,M,33334
13831,59,M,90040
13832,33,,73108
13833,19,M,70802
13834,26,M,
13835,37,, 
13836,20,M,2215
13837,30,F,78249
13838,0,M,
13839,21,M,85281
13840,33,,90028
13841,22,,
13842,41,M,84322
13843,23,,79410
13844,20,,1020A
13845,35,M,94000
13846,27,M,
13847,22,M,
13848,14,,
13849,23,M,Pq
13850,29,M,49931
13851,40,M,6611
13852,46,,94103
13853,25,M,8817
13854,23,,
13855,25,M,11731
13856,36,M,94302
13857,0,,
13858,48,M,
13859,50,,45014
13860,48,M,74135
13861,42,M,77034
13862,24,M,64129
13863,34,,53100
13864,31,M,74147
13865,18,F,47579
13866,0,,
13867,14,M,
13868,27,M,
13869,54,M,73034
13870,51,F,62918
13871,34,M,55412
13872,24,M,
13873,25,M,
13874,38,,
13875,50,M,
13876,51,,
13877,41,M,19341
13878,25,,90210
13879,35,,46280
13880,43,M,79101
13881,41,M,48301
13882,0,,
13883,27,,
13884,34,,95823
13885,0,,
13886,0,,
13887,37,,20874
13888,28,M,
13889,45,M,46168
13890,28,M,7000
13891,30,M,48071
13892,0,,
13893,21,M,3054
13894,20,,
13895,22,,4000
13896,16,M,46052
13897,21,M,32266
13898,48,,30087
13899,25,,
13900,28,M,49106
13901,15,M,37922
13902,30,,94109
13903,24,M,48307
13904,45,F,70471
13905,28,,27298
13906,23,,34342
13907,0,F,
13908,49,M,20785
13909,32,M,43026
13910,29,M,90249
13911,27,,T4N6M
13912,33,M,80212
13913,50,M,91351
13914,23,M,
13915,0,,
13916,0,,
13917,48,M,
13918,20,F,60615
13919,23,M,
13920,21,F,
13921,49,,2157
13922,15,F,
13923,52,M,93436
13924,24,,43210
13925,10,F,
13926,39,,94530
13927,19,,
13928,24,M,za
13929,42,,151
13930,19,,
13931,39,,
13932,27,M,
13933,25,M,za
13934,52,,30139
13935,27,,
13936,22,,37238
13937,37,,96821
13938,60,M,665
13939,30,F,
13940,14,,
13941,44,M,
13942,19,M,
13943,49,M,85710
13944,21,F,
13945,53,M,49505
13946,0,,
13947,53,F,
13948,24,F,za
13949,27,M,
13950,23,M,44070
13951,21,M,60001
13952,31,M,
13953,47,M,8734
13954,37,M,
13955,53,M,20854
13956,0,,
13957,36,,k9j3p
13958,43,M,CDA
13959,47,,22011
13960,24,,22901
13961,55,,44118
13962,23,M,64000
13963,37,,
13964,19,,54915
13965,35,M,76013
13966,21,M,UK
13967,31,F,
13968,24,,
13969,55,,54302
13970,20,M,
13971,0,,
13972,12,,*69
13973,0,M,
13974,40,M,91533
13975,34,,30202
13976,20,M,44406
13977,29,M,15221
13978,54,,48823
13979,0,,
13980,25,,
13981,33,F,94116
13982,30,M,35758
13983,0,,
13984,0,,
13985,27,M,41262
13986,32,,77063
13987,18,,78258
13988,40,M,
13989,0,M,
13990,28,,
13991,29,,83617
13992,0,,
13993,28,M,
13994,56,M,97408
13995,46,M,94605
13996,17,,49459
13997,0,,
13998,34,M,
13999,34,,43235
14000,29,M,36207
14001,42,F,1730
14002,22,,
14003,28,M,61801
14004,0,,
14005,18,,20016
14006,32,,
14007,0,,
14008,12,,9034
14009,24,F,
14010,30,M,
14011,35,M,18512
14012,19,M,
14013,16,,roa2
14014,19,,Eh!
14015,26,M,85282
14016,47,M,53706
14017,27,,46
14018,52,M,1775
14019,70,,32962
14021,32,M,90048
14022,26,,79905
14023,20,,19104
14024,34,,
14025,55,F,2139
14026,0,F,75248
14027,0,M,
14028,34,,97520
14029,30,M,94555
14030,0,,
14031,34,M,84653
14032,40,M,
14033,23,F,2165
14034,23,F,
14035,51,M,63144
14036,30,,75015
14037,36,,
14038,21,,91711
14039,32,,20003
14040,0,M,
14041,68,,60056
14042,48,M,84604
14043,26,M,
14044,19,M,44122
14045,19,M,77084
14046,49,M,
14047,36,,90712
14048,27,M,
14049,27,M,
14050,31,,78216
14051,74,,32210
14052,0,,
14053,38,,55303
14054,44,,
14055,29,M,39182
14056,29,F,55122
14057,74,,33069
14059,0,,
14060,0,,
14061,30,,
14062,36,M,48304
14063,21,F,
14064,0,,
14066,30,,
14067,33,M,
14068,34,M,10014
14069,13,,
14070,41,M,1450
14071,46,,48813
14072,25,M,47905
14073,18,,87111
14074,41,F,94116
14075,27,M,77035
14076,35,,83039
14077,57,,
14078,42,M,39501
14079,0,,
14080,29,M,1742
14081,50,F,
14082,39,M,14450
14083,29,,33707
14084,46,,21149
14085,25,M,33803
14086,31,M,2178
14087,0,,
14088,30,M,94303
14089,39,,50672
14090,49,F,
14091,14,M,
14092,23,,
14093,27,M,38501
14094,34,,29169
14095,0,M,8046
14096,82,,6498
14097,23,F,99163
14098,30,M,
14099,36,M,97321
14100,0,,
14101,16,M,
14102,0,,
14103,25,M,80005
14104,25,,21045
14105,29,M,33021
14106,27,,23602
14107,21,,
14108,0,,
14109,55,,87532
14110,20,M,2180
14111,62,M,99353
14112,37,M,
14113,43,M,2139
14114,44,,80015
14115,31,M,
14116,54,F,
14117,32,M,97303
14118,25,,75206
14119,57,M,45701
14120,31,M,
14121,36,,95135
14122,20,,31904
14123,39,,
14124,19,M,
14125,26,M,30393
14126,24,,82070
14127,41,,S4P 3
14128,33,,35806
14129,0,,
14130,50,,
14131,20,M,94087
14132,0,,
14133,29,M,61801
14134,33,M,78707
14135,25,F,17701
14136,26,M,44114
14137,33,,53143
14138,47,M,59102
14139,18,,95121
14140,31,,
14141,48,,
14142,24,,
14143,19,,48051
14144,27,,29009
14145,52,M,
14146,29,M,95132
14147,21,M,98353
14148,0,,
14149,0,,
14150,14,F,
14151,35,,42420
14152,18,,11234
14153,42,,
14154,25,M,15213
14155,40,,36801
14156,19,,64056
14157,42,M,32708
14158,26,,22880
14159,30,M,10601
14160,42,M,75038
14161,38,M,11791
14162,40,F,
14163,50,M,
14164,0,,
14165,20,M,84057
14166,39,M,62526
14167,25,M,90046
14168,17,M,48025
14169,43,,
14170,48,,73703
14171,28,,12345
14172,57,,
14173,16,M,
14174,0,,
14175,37,,n/a
14176,0,,
14177,15,,2192
14178,64,,
14179,29,,
14180,48,M,7666
14181,20,,30809
14182,19,M,
14183,40,M,V0G 1
14184,51,M,39466
14185,25,,43209
14186,27,,75038
14187,37,M,31023
14188,0,,
14189,47,F,97503
14190,20,M,63131
14191,41,,97301
14192,39,M,
14193,32,M,
14194,90,,90210
14195,47,,91361
14196,24,,N6J2Y
14197,0,M,
14198,60,,17268
14199,0,,
14200,55,M,91362
14201,28,M,hk
14202,0,,
14203,19,,7976
14204,0,,
14205,35,,
14206,45,M,97405
14207,40,F,italy
14208,38,,10008
14209,19,F,60045
14210,35,,97216
14211,24,M,32211
14212,38,M,13207
14213,31,F,2611
14214,23,M,80220
14215,42,M,85635
14216,22,,76710
14217,24,,
14218,39,M,98227
14219,47,M,59840
14220,22,F,
14221,14,M,95661
14222,26,M,
14223,27,M,
14224,18,,95608
14225,23,,
14226,27,,
14227,24,M,
14228,40,M,94301
14229,25,M,51901
14230,22,M,
14231,19,,
14232,18,M,
14233,27,F,T2R0N
14234,45,M,45652
14235,23,M,45011
14236,23,,2325
14237,28,M,53704
14238,0,,
14239,88,M,54545
14240,30,,
14241,60,M,
14242,25,,xxxxx
14243,22,M,35235
14244,35,M,T2K3Z
14245,52,,
14246,34,M,22090
14247,29,,
14248,25,F,16801
14249,0,,5403
14250,20,M,
14251,25,F,
14252,42,,75140
14253,20,F,70114
14254,27,,
14255,0,M,
14256,28,M,2067
14257,28,,58100
14258,46,M,28779
14259,44,M,45387
14260,53,,1581
14261,25,,
14262,48,,1532
14263,45,M,33437
14264,33,M,65
14265,50,,
14266,49,M,1749
14267,32,M,1749
14268,23,M,30519
14269,19,F,
14270,28,M,45236
14271,37,,60067
14272,38,,1469
14273,33,,11725
14274,38,M,
14275,29,F,32801
14276,0,,
14277,25,F,B3B1R
14278,33,M,7712
14279,23,,1611
14280,59,M,2173
14281,55,,
14282,37,M,7718
14283,33,M,3062
14284,52,,3031
14285,48,,
14286,31,,
14287,49,,91316
14288,41,,
14289,0,,
14290,19,M,
14291,32,,19382
14292,29,M,1824
14293,31,,32765
14294,27,,3062
14295,47,,1824
14296,0,M,100
14297,52,,3031
14298,45,,
14299,49,,1532
14300,31,,
14301,21,,
14302,45,,48322
14303,23,M,1752
14304,27,,
14305,42,M,1824
14306,24,M,666
14307,23,,(UK)
14308,47,,1886
14309,52,M,3051
14310,23,,
14311,50,,1985
14312,42,,1754
14313,35,,22095
14314,45,,1523
14315,50,,22485
14316,37,M,1742
14317,36,,
14318,44,,
14319,0,,
14320,0,,
14321,36,M,3106
14322,42,,1719
14323,36,,1420
14324,35,,3054
14325,47,,2370
14326,30,M,3060
14327,16,M,18104
14328,24,M,
14329,44,M,80304
14330,46,M,
14331,46,,36117
14332,28,F,1505
14333,47,M,1746
14334,31,,1078
14335,50,,k1z5j
14336,46,M,1564
14337,45,M,3079
14338,46,,14650
14339,18,M, 
14340,36,M,10013
14341,39,M,
14342,36,,98033
14343,31,M,90404
14344,44,,
14345,0,,
14346,48,,80919
14347,39,,48331
14348,39,,48331
14349,32,,80910
14350,16,M,16801
14351,49,,2161
14352,33,F,10901
14353,51,,1886
14354,48,M,1776
14355,23,M,94041
14356,39,F,48108
14357,56,M,96816
14358,0,,6241
14359,28,,94134
14360,46,,22310
14361,60,,1824
14362,37,,91104
14363,35,M,4090
14364,49,,1778
14365,19,,99208
14366,37,M,74135
14367,34,M,
14368,52,F,1876
14369,56,,80919
14370,46,M,
14371,32,,77340
14372,49,M,95051
14373,28,,84057
14374,0,M,
14375,31,,95616
14376,35,M,1453
14378,26,,2138
14379,42,,
14380,20,,92122
14381,50,M,80906
14382,29,M,30605
14383,35,,1754
14384,42,M,95123
14385,35,,53711
14386,20,M,
14387,51,,97070
14388,32,,2139
14389,50,M,92003
14390,33,M,90781
14391,20,,20015
14392,21,M,68108
14393,23,,8701
14394,0,,
14395,48,,1775
14396,30,M,43210
14397,0,,
14398,30,M,36545
14399,44,,1746
14400,39,,90420
14401,27,,
14402,0,,
14403,37,,
14404,34,,3051
14405,0,,
14406,41,M,3063
14407,0,M,1749
14408,56,,1566
14409,0,,
14410,27,,1721
14411,52,,20905
14412,14,M,98221
14413,31,,
14414,18,F,
14415,21,,7800
14416,49,M,82071
14417,35,,1720
14418,23,M,97233
14419,0,,
14420,37,M,94523
14421,18,F,
14422,30,,
14423,41,,22070
14424,26,M,15213
14425,0,,
14426,0,M,3060
14427,36,M,17837
14428,19,,5263
14429,39,M,48192
14430,33,M,94087
14431,31,,2116
14432,32,M,13850
14433,41,M,
14434,0,,
14435,44,M,91711
14436,17,,80017
14437,34,M,23185
14438,35,M,1463
14439,27,F,94043
14440,36,F,
14441,0,,
14442,24,,63841
14443,17,,39560
14444,24,,2167
14445,43,M,
14446,0,M,92635
14447,14,,
14448,30,M,22302
14449,29,,93401
14450,41,,46208
14451,0,,
14452,45,M,
14453,13,M,
14454,31,,
14455,29,,29014
14456,15,,72756
14457,15,M,23225
14458,19,M,68901
14459,40,,14619
14460,36,,15136
14461,19,M,30147
14462,20,,
14463,27,M,1800
14464,22,M,58762
14465,0,,
14466,31,M,2129
14467,44,M,que
14468,15,M,77632
14469,21,M,44111
14470,60,M,53211
14471,42,,1776
14472,43,,94564
14473,12,M,
14474,37,M,66106
14475,29,,75204
14476,37,,j7v8p
14477,30,M,76014
14478,15,,32504
14479,31,F,90025
14480,55,M,2601
14481,54,M,20906
14482,0,,
14483,16,F,60540
14486,46,M,44012
14487,0,,
14488,27,M,75063
14489,0,,
14490,30,M,63026
14491,58,,7034
14492,37,M,94044
14493,38,M,98004
14494,50,,
14495,53,M,
14496,29,,68005
14497,54,,94306
14498,27,M,1232
14499,37,,89101
14500,35,,1754
14501,42,,20904
14502,0,,
14503,0,,
14504,55,,92714
14505,15,M,74047
14506,0,,
14507,0,,
14508,0,,
14509,50,M,91326
14510,50,M,M6S3V
14511,28,M,37328
14512,25,F,87112
14513,13,M,
14514,40,M,
14515,32,F,90254
14516,42,M,
14517,38,,
14518,20,M,40503
14519,39,M,71360
14520,33,M,1426
14521,0,M,
14522,48,M,32233
14523,16,,22405
14524,37,M,23603
14525,42,,94720
14526,22,M,97000
14527,13,,12783
14528,36,M,2163
14529,20,M,
14530,0,,
14531,33,,
14532,17,,
14533,0,,
14534,32,,93555
14535,46,M,
14536,40,M,90908
14537,40,,14227
14538,45,,
14539,16,,
14540,50,M,
14541,27,,
14542,0,,
14543,48,M,61873
14544,37,,90266
14545,24,M,30605
14546,45,,53072
14547,52,M,
14548,25,,71457
14549,16,,
14550,31,,
14551,28,F,97333
14552,29,M,95014
14553,28,,76133
14554,38,M,31525
14555,36,F,37379
14556,35,M,
14557,0,,
14558,43,,63129
14559,46,M,38930
14560,32,M,10520
14561,44,,79065
14562,46,,95682
14563,0,,
14564,24,M,6902
14565,22,M,4125
14566,27,,
14567,25,M,2113
14568,49,,
14569,21,,
14570,42,,70433
14571,0,,
14572,23,M,
14573,42,,94588
14574,46,,8610
14575,23,,20879
14576,25,M,99163
14577,24,,77025
14578,48,,95110
14579,30,,98136
14580,30,,
14581,52,M,93940
14582,37,,4205
14583,31,M,11100
14584,30,,85233
14585,44,,
14586,18,,33123
14587,39,,
14588,62,,98250
14589,20,,60615
14590,38,,95062
14591,0,,
14592,39,,
14593,32,M,90814
14594,30,M,
14595,25,M,
14596,35,,30243
14597,32,M,96708
14598,27,M,94061
14599,0,,
14600,54,,540
14601,25,M,93065
14602,30,M,
14603,24,M,
14604,50,,28217
14605,28,M,4811
14606,42,M,
14607,27,,6210
14608,30,M,
14609,23,M,
14610,38,M,
14611,32,,
14612,39,,
14613,40,,
14614,22,,9000
14615,17,M,81210
14616,25,M,50028
14617,54,,
14618,0,M,1545
14619,40,M,
14620,26,F,2056
14621,32,M,1100
14622,45,,3060
14623,21,M,
14624,40,M,
14625,57,,37803
14626,39,,1463
14627,36,,1469
14628,41,,1945
14629,30,M,14901
14630,51,,2178
14631,49,,45248
14632,39,M,
14634,0,,1824
14636,33,F,21052
14637,36,M,3063
14638,37,M,
14639,41,M,84118
14640,22,,
14641,24,M,17552
14642,36,M,1605
14643,45,,1730
14644,48,M,1862
14645,44,,1801
14646,0,,
14647,20,,
14648,0,,
14649,39,,14052
14650,46,M,K2L 3
14651,38,F,2181
14652,39,M,
14653,36,,1886
14654,28,M, 
14655,41,,
14656,0,,
14657,51,F,1749
14658,33,M,1754
14659,40,,
14660,41,M,2160
14661,38,F,1824
14662,44,M,1754
14663,48,,1760
14664,46,,1772
14665,29,M,
14666,40,M,
14667,35,,
14668,46,,1473
14669,32,M,
14670,56,,61953
14671,40,M,53017
14672,29,M,2019
14673,45,,
14674,0,,
14675,44,,
14676,40,,
14677,36,M,1886
14678,38,M,1754
14679,0,,
14680,0,M,2173
14681,40,M,1803
14682,0,,
14683,51,,1740
14684,30,M,
14685,40,,1775
14686,44,,3062
14687,0,,
14688,44,M,15237
14689,39,M,1824
14690,27,,
14691,46,,3086
14692,0,,
14693,22,M,
14694,23,M,rrr
14695,40,M,80907
14696,30,,1581
14697,0,,
14698,0,,
14699,28,,
14700,35,,
14701,0,M,3062
14702,49,M,1752
14703,41,,3062
14704,30,M,20100
14705,21,M,
14706,45,M,80906
14707,26,,
14708,40,M,3101
14709,52,M,1503
14710,25,M,37232
14711,42,M,1776
14712,34,M,1824
14714,21,M,37660
14715,35,M,
14716,21,M,85737
14717,43,M,3054
14718,40,,1420
14719,42,M,8536
14720,19,,gjac
14721,27,M,
14722,39,M,1754
14723,30,,1564
14724,40,,
14725,0,F,1460
14726,36,M,
14727,33,M,1510
14728,37,,1886
14729,38,M,1752
14730,25,F,97383
14731,42,,1532
14732,44,M,3867
14733,33,M,64804
14734,37,M,
14735,40,M,80921
14736,52,M,2172
14737,36,M,2000
14738,62,,27886
14739,45,,1450
14740,32,M,80906
14741,31,,24521
14742,9,F,47374
14743,55,M,j5y 2
14744,32,,L3P 4
14745,24,,45226
14746,43,,
14747,33,M,80920
14748,43,,60201
14749,50,,FR
14750,23,F,43017
14751,44,,68137
14752,27,M,
14753,0,,65802
14754,27,M,44240
14755,34,M,70808
14756,28,M,1590
14757,48,,70433
14758,57,M,2103
14759,40,,
14760,0,M,
14761,0,M,10021
14762,33,M,
14763,31,M,
14764,26,,wcie 
14765,39,,15206
14766,0,,
14767,45,M,
14768,55,,19350
14769,43,M,77450
14770,36,M,80919
14771,0,,
14772,52,,89107
14773,45,,21043
14774,44,M,
14775,34,,
14776,0,,
14777,24,M,29406
14778,40,F,
14779,0,,
14780,0,,
14782,30,M,
14783,37,,UK
14784,27,M,1752
14785,21,M,68132
14786,50,M,92123
14787,21,M,
14788,40,M,98115
14789,40,,80132
14790,15,,46112
14791,27,,k2l2c
14792,47,,1810
14793,37,M,651-1
14794,36,M,15232
14795,24,M,K1H6Z
14796,43,M,3301
14797,22,,2120
14799,45,,18974
14800,23,,
14801,28,M,
14802,19,,?
14803,35,F,76034
14804,47,,
14805,58,,19030
14806,20,M,77099
14807,0,,
14808,56,,J3l 4
14809,35,,1949
14810,38,,91104
14811,28,,N2M3T
14812,32,M,1719
14813,0,M,
14814,44,M,10506
14815,0,,
14816,33,,80304
14817,37,,1606
14818,46,,1469
14819,42,M,1824
14820,0,,
14821,33,M,95118
14822,21,M,1220
14823,0,,
14824,30,,11642
14825,34,M,33040
14826,18,M,
14827,39,M,3251
14828,48,M,
14829,0,M,
14830,45,,1776
14831,19,,10003
14832,0,,
14833,35,M,1040
14834,19,,63114
14835,41,,33134
14836,20,,19104
14837,34,,UK
14838,52,M,3833
14839,41,M,3071
14840,60,,22201
14841,27,,
14842,40,M,85020
14843,45,,1776
14844,0,F,
14845,28,M,98007
14846,42,,1473
14847,21,,72032
14848,45,M,
14849,37,M,
14850,34,F,76040
14851,31,M,7006
14852,42,M,91104
14853,0,,
14854,22,M,75428
14855,35,M,1776
14856,34,,2232
14857,24,,
14858,37,F,60302
14859,25,M,12365
14860,65,M,89014
14861,54,,85202
14862,32,,99999
14863,23,,78704
14864,41,M,20895
14866,54,,80639
14867,21,M,55710
14868,35,M,19522
14869,33,M,75104
14870,27,,94580
14871,30,M,61821
14872,24,M,
14873,22,,J0B2C
14874,41,M,80465
14875,0,,
14876,0,,
14877,28,M,2146
