user_id,movie_id,rating
21002,47,5.0
21002,95,3.0
21002,795,1.0
21002,322,3.0
21002,440,1.0
21002,312,1.0
21002,736,1.0
21002,589,1.0
21002,714,1.0
21002,16,1.0
21002,728,1.0
21002,762,3.0
21002,366,1.0
21019,410,2.0
21019,147,3.0
21019,126,2.0
21019,596,4.0
21019,48,2.0
21019,360,2.0
21019,262,3.0
21019,165,2.0
21019,185,3.0
21019,532,1.0
21019,648,2.0
21019,266,4.0
21019,500,4.0
21019,475,2.0
21019,271,2.0
21019,207,5.0
21028,345,1.0
21028,725,1.0
21028,288,1.0
21028,44,3.0
21028,673,1.0
21028,7,5.0
21028,783,1.0
21028,839,4.0
21028,328,1.0
21028,453,4.0
21028,538,1.0
21028,509,1.0
21028,20,4.0
21028,235,1.0
21028,1042,1.0
21028,1460,1.0
21028,164,1.0
21028,24,3.0
21028,255,1.0
21028,231,1.0
21028,361,4.0
21028,474,5.0
21028,410,3.0
21028,437,1.0
21032,736,3.0
21032,1003,3.0
21032,457,4.0
21032,110,2.0
21032,661,1.0
21032,265,3.0
21032,345,5.0
21032,1500,4.0
21032,382,2.0
21032,478,4.0
21032,248,1.0
21032,851,3.0
21032,605,4.0
21032,1041,4.0
21032,1357,4.0
21032,1186,1.0
21032,21,5.0
21032,100,3.0
21032,25,5.0
21032,31,3.0
21032,26,3.0
21032,256,1.0
21032,1297,5.0
21032,73,1.0
21032,208,2.0
21032,1101,2.0
21032,407,4.0
21032,1273,4.0
21032,242,1.0
21032,1176,2.0
21032,276,1.0
21032,1225,5.0
21032,290,5.0
21032,631,1.0
21032,953,2.0
21032,259,2.0
21032,233,4.0
21032,125,5.0
21032,1419,3.0
21032,52,3.0
21032,580,1.0
21032,574,4.0
21032,1228,4.0
21032,1275,4.0
21032,1491,4.0
21032,348,3.0
21032,282,2.0
21032,1061,2.0
21032,849,2.0
21032,932,2.0
21037,509,5.0
21037,305,1.0
21037,279,3.0
21037,235,4.0
21037,207,3.0
21037,381,4.0
21037,378,3.0
21037,19,1.0
21037,534,4.0
21037,282,3.0
21037,367,2.0
21063,261,1.0
21063,23,4.0
21063,252,3.0
21063,19,3.0
21063,364,4.0
21063,237,3.0
21063,508,2.0
21063,24,3.0
21063,253,2.0
21063,193,3.0
21063,22,2.0
21071,261,3.0
21071,3,4.0
21071,426,1.0
21071,588,3.0
21071,543,2.0
21071,434,4.0
21071,597,4.0
21071,23,4.0
21071,376,3.0
21071,457,5.0
21071,318,4.0
21071,355,2.0
21074,587,4.0
21074,126,1.0
21074,589,5.0
21074,780,5.0
21074,440,4.0
21074,707,4.0
21074,339,2.0
21074,435,1.0
21074,466,1.0
21074,543,1.0
21074,162,1.0
21074,362,1.0
21074,442,4.0
21074,551,3.0
21074,527,5.0
21074,249,3.0
21081,434,3.0
21081,10,5.0
21081,551,2.0
21081,224,3.0
21081,61,2.0
21081,719,3.0
21081,1042,3.0
21081,234,3.0
21081,608,4.0
21081,173,3.0
21081,296,5.0
21081,2,2.0
21081,349,5.0
21081,1485,4.0
21081,514,1.0
21081,432,1.0
21081,261,3.0
21081,544,3.0
21081,587,2.0
21081,248,2.0
21081,260,5.0
21081,852,3.0
21081,805,5.0
21081,594,3.0
21081,524,3.0
21081,511,3.0
21084,231,2.0
21084,453,4.0
21084,203,2.0
21084,11,5.0
21084,1036,4.0
21084,410,4.0
21084,1016,4.0
21084,57,3.0
21084,173,2.0
21084,344,3.0
21084,141,4.0
21084,1023,4.0
21084,339,5.0
21084,300,3.0
21084,786,4.0
21084,256,4.0
21084,195,4.0
21084,289,4.0
21084,367,4.0
21084,218,3.0
21084,293,1.0
21084,454,4.0
21084,1013,5.0
21084,472,2.0
21113,552,3.0
21113,193,1.0
21113,593,5.0
21113,333,3.0
21113,239,2.0
21113,528,2.0
21113,161,3.0
21113,165,3.0
21113,539,4.0
21113,437,1.0
21113,489,1.0
21113,338,2.0
21172,223,5.0
21172,186,1.0
21172,181,1.0
21172,266,4.0
21172,736,4.0
21172,222,3.0
21172,380,3.0
21172,356,5.0
21172,440,4.0
21172,3,5.0
21172,318,5.0
21172,480,3.0
21172,16,3.0
21173,469,3.0
21173,231,2.0
21173,540,2.0
21173,305,2.0
21173,293,5.0
21173,527,3.0
21173,592,2.0
21173,548,3.0
21173,315,5.0
21173,259,4.0
21173,597,3.0
21173,350,3.0
21191,315,3.0
21191,339,2.0
21191,21,5.0
21191,141,1.0
21191,230,5.0
21191,10,3.0
21191,2,1.0
21191,434,4.0
21191,236,1.0
21191,374,1.0
21191,223,5.0
21191,25,1.0
21191,543,1.0
21191,515,1.0
21191,349,4.0
21191,6,5.0
21195,315,4.0
21195,337,4.0
21195,500,5.0
21195,786,5.0
21195,587,5.0
21195,585,3.0
21195,48,4.0
21195,252,5.0
21195,223,4.0
21195,485,3.0
21195,593,3.0
21195,364,5.0
21195,377,5.0
21195,185,4.0
21195,413,2.0
21199,195,2.0
21199,319,5.0
21199,552,3.0
21199,353,3.0
21199,208,1.0
21199,354,3.0
21199,145,2.0
21199,413,1.0
21199,364,4.0
21199,19,1.0
21199,291,1.0
21199,516,5.0
21199,543,3.0
21199,454,1.0
21199,126,1.0
21199,173,1.0
21199,292,2.0
21199,377,3.0
21199,252,3.0
21201,230,4.0
21201,592,2.0
21201,491,2.0
21201,345,3.0
21201,481,2.0
21201,589,1.0
21201,178,3.0
21201,500,2.0
21201,328,1.0
21201,587,2.0
21201,521,3.0
21201,186,2.0
21201,555,3.0
21201,299,5.0
21201,546,1.0
21201,542,1.0
21206,215,1.0
21206,586,5.0
21206,34,4.0
21206,587,3.0
21206,256,4.0
21206,412,4.0
21206,434,1.0
21206,834,1.0
21206,592,2.0
21206,316,3.0
21206,339,5.0
21206,231,5.0
21225,44,2.0
21225,196,3.0
21225,733,5.0
21225,357,5.0
21225,364,5.0
21225,586,3.0
21225,161,5.0
21225,466,3.0
21225,533,5.0
21225,338,1.0
21225,419,4.0
21225,19,3.0
21230,434,1.0
21230,261,2.0
21230,616,2.0
21230,331,3.0
21230,105,3.0
21230,380,3.0
21230,235,4.0
21230,302,4.0
21230,592,3.0
21230,300,4.0
21230,161,3.0
21230,471,4.0
21255,788,3.0
21255,415,3.0
21255,432,2.0
21255,344,3.0
21255,1265,4.0
21255,36,1.0
21255,1214,4.0
21255,105,1.0
21255,1004,1.0
21255,1059,1.0
21255,155,2.0
21255,1222,3.0
21255,7,1.0
21255,608,4.0
21255,237,3.0
21255,544,3.0
21255,805,3.0
21255,356,4.0
21255,339,3.0
21264,4,2.0
21264,239,1.0
21264,230,4.0
21264,39,4.0
21264,317,5.0
21264,48,4.0
21264,344,1.0
21264,315,4.0
21264,17,5.0
21264,361,4.0
21264,508,4.0
21264,307,3.0
21264,45,3.0
21266,555,4.0
21266,356,3.0
21266,50,4.0
21266,469,4.0
21266,588,2.0
21266,208,3.0
21266,596,1.0
21266,293,3.0
21266,521,5.0
21266,648,3.0
21266,330,3.0
21266,32,2.0
21266,294,4.0
21266,551,1.0
21266,1042,5.0
21266,288,5.0
21266,344,2.0
21266,509,4.0
21266,247,3.0
21272,596,4.0
21272,448,3.0
21272,332,2.0
21272,539,4.0
21272,354,3.0
21272,443,4.0
21272,316,2.0
21272,267,2.0
21272,415,3.0
21272,364,4.0
21272,410,2.0
21272,435,2.0
21272,222,4.0
21272,372,3.0
21272,376,3.0
21272,150,4.0
21272,357,4.0
21272,445,2.0
21272,3,4.0
21272,231,3.0
21272,237,4.0
21293,716,1.0
21293,543,1.0
21293,36,5.0
21293,105,4.0
21293,350,2.0
21293,515,5.0
21293,193,1.0
21293,5,1.0
21293,732,1.0
21293,146,1.0
21293,191,1.0
21293,314,4.0
21293,331,1.0
21293,484,1.0
21311,292,4.0
21311,442,3.0
21311,315,3.0
21311,23,2.0
21311,296,5.0
21311,288,3.0
21311,161,4.0
21311,586,3.0
21311,519,3.0
21311,293,4.0
21311,435,1.0
21311,191,4.0
21334,653,1.0
21334,186,1.0
21334,480,2.0
21334,761,1.0
21334,161,3.0
21334,316,1.0
21334,105,1.0
21334,292,1.0
21334,562,1.0
21334,733,1.0
21334,168,1.0
21334,621,1.0
21334,709,1.0
21334,768,1.0
21334,704,1.0
21334,707,1.0
21334,716,1.0
21334,185,1.0
21351,256,2.0
21351,158,5.0
21351,161,4.0
21351,224,4.0
21351,586,5.0
21351,272,4.0
21351,292,4.0
21351,367,4.0
21351,173,3.0
21351,527,5.0
21351,277,4.0
21351,555,4.0
21356,575,1.0
21356,344,1.0
21356,778,4.0
21356,741,4.0
21356,253,3.0
21356,589,5.0
21356,10,3.0
21356,452,3.0
21356,608,5.0
21356,44,1.0
21356,534,3.0
21356,427,1.0
21356,41,3.0
21356,548,2.0
21356,343,1.0
21364,170,4.0
21364,422,5.0
21364,353,5.0
21364,442,2.0
21364,656,1.0
21364,333,4.0
21364,243,1.0
21364,648,4.0
21364,216,3.0
21364,95,3.0
21364,540,1.0
21364,34,5.0
21364,367,4.0
21367,93,3.0
21367,339,2.0
21367,420,3.0
21367,224,4.0
21367,38,3.0
21367,63,2.0
21367,410,3.0
21367,587,4.0
21367,20,3.0
21367,96,5.0
21367,45,4.0
21367,225,3.0
21367,457,4.0
21367,288,3.0
21373,377,3.0
21373,1036,3.0
21373,253,3.0
21373,541,4.0
21373,1172,4.0
21373,1391,5.0
21373,1097,3.0
21373,553,3.0
21373,1206,3.0
21373,350,4.0
21373,405,1.0
21373,97,3.0
21373,1277,5.0
21384,508,2.0
21384,172,1.0
21384,555,1.0
21384,195,3.0
21384,420,3.0
21384,303,3.0
21384,23,2.0
21384,367,2.0
21384,371,3.0
21384,95,2.0
21384,368,2.0
21384,21,2.0
21385,282,1.0
21385,569,3.0
21385,555,3.0
21385,145,5.0
21385,236,4.0
21385,435,3.0
21385,310,4.0
21385,122,2.0
21385,216,5.0
21385,367,5.0
21385,500,3.0
21385,110,5.0
21385,520,4.0
21385,784,5.0
21385,454,4.0
21385,19,5.0
21443,349,4.0
21443,737,1.0
21443,1356,5.0
21443,445,2.0
21443,317,1.0
21443,1544,4.0
21443,743,4.0
21443,153,4.0
21443,745,5.0
21443,1552,4.0
21443,587,1.0
21449,151,5.0
21449,435,1.0
21449,329,3.0
21449,485,3.0
21449,150,4.0
21449,277,3.0
21449,227,3.0
21449,471,3.0
21449,256,3.0
21449,367,4.0
21449,440,4.0
21449,95,4.0
21449,364,5.0
21453,95,4.0
21453,47,4.0
21453,235,1.0
21453,181,1.0
21453,585,1.0
21453,303,1.0
21453,595,4.0
21453,520,4.0
21453,25,1.0
21453,204,3.0
21453,338,4.0
21453,468,1.0
21454,704,1.0
21454,340,4.0
21454,536,4.0
21454,460,1.0
21454,168,4.0
21454,405,1.0
21454,491,5.0
21454,20,4.0
21454,272,5.0
21454,112,3.0
21454,352,1.0
21454,370,3.0
21454,527,5.0
21454,198,4.0
21454,203,1.0
21454,786,3.0
21454,23,2.0
21454,39,1.0
21454,455,1.0
21454,367,2.0
21464,164,1.0
21464,608,2.0
21464,196,3.0
21464,548,1.0
21464,198,2.0
21464,93,1.0
21464,267,1.0
21464,191,1.0
21464,253,3.0
21464,21,2.0
21464,778,3.0
21464,23,1.0
21464,799,3.0
21464,460,1.0
21464,141,3.0
21464,47,5.0
21464,368,4.0
21464,318,5.0
21472,288,2.0
21472,318,4.0
21472,355,1.0
21472,382,3.0
21472,457,3.0
21472,1333,3.0
21472,645,4.0
21472,1307,2.0
21472,1079,3.0
21472,593,4.0
21472,475,4.0
21472,1459,3.0
21472,1185,3.0
21472,357,2.0
21472,912,3.0
21472,377,3.0
21472,497,4.0
21472,260,4.0
21475,34,3.0
21475,19,3.0
21475,153,1.0
21475,32,5.0
21475,593,5.0
21475,170,5.0
21475,149,3.0
21475,466,5.0
21475,355,3.0
21475,21,4.0
21475,374,4.0
21475,246,5.0
21475,616,1.0
21475,427,5.0
21475,539,4.0
21475,310,3.0
21478,222,1.0
21478,260,5.0
21478,551,1.0
21478,783,5.0
21478,323,3.0
21478,485,3.0
21478,329,5.0
21478,317,1.0
21478,165,3.0
21478,490,2.0
21478,464,3.0
21478,610,3.0
21478,454,3.0
21478,552,3.0
21478,351,4.0
21478,370,2.0
21478,342,1.0
21496,405,1.0
21496,415,2.0
21496,489,2.0
21496,597,2.0
21496,434,2.0
21496,370,2.0
21496,671,3.0
21496,608,4.0
21496,634,1.0
21496,364,3.0
21496,228,2.0
21496,457,3.0
21496,542,1.0
21496,588,3.0
21525,589,5.0
21525,338,5.0
21525,224,3.0
21525,593,5.0
21525,153,5.0
21525,597,5.0
21525,421,5.0
21525,161,4.0
21525,208,5.0
21525,592,4.0
21525,329,4.0
21544,356,5.0
21544,174,1.0
21544,381,4.0
21544,349,4.0
21544,275,1.0
21544,339,4.0
21544,784,1.0
21544,520,3.0
21544,442,4.0
21544,524,3.0
21544,257,3.0
21544,420,3.0
21544,3,4.0
21551,597,2.0
21551,357,5.0
21551,349,3.0
21551,32,3.0
21551,301,2.0
21551,588,3.0
21551,329,3.0
21551,592,2.0
21551,276,1.0
21551,780,4.0
21551,551,3.0
21551,344,4.0
21560,292,5.0
21560,736,3.0
21560,700,4.0
21560,1298,3.0
21560,833,2.0
21560,630,1.0
21560,1023,4.0
21560,431,3.0
21560,1127,1.0
21560,234,2.0
21560,32,4.0
21560,543,3.0
21560,513,1.0
21560,1259,3.0
21560,198,3.0
21560,491,2.0
21560,2,4.0
21560,609,3.0
21560,253,3.0
21560,361,3.0
21560,295,2.0
21560,801,2.0
21560,1037,2.0
21573,279,5.0
21573,207,5.0
21573,34,1.0
21573,410,2.0
21573,736,5.0
21573,446,4.0
21573,141,5.0
21573,533,1.0
21573,491,5.0
21573,270,2.0
21573,458,1.0
21573,538,5.0
21573,296,5.0
21574,112,3.0
21574,586,1.0
21574,282,4.0
21574,748,2.0
21574,454,1.0
21574,500,3.0
21574,442,3.0
21574,52,4.0
21574,745,5.0
21574,231,3.0
21574,434,3.0
21574,5,4.0
21576,370,3.0
21576,235,2.0
21576,225,4.0
21576,330,1.0
21576,542,2.0
21576,1073,2.0
21576,455,1.0
21576,780,5.0
21576,224,1.0
21576,595,1.0
21576,813,1.0
21576,377,5.0
21576,464,1.0
21576,292,4.0
21576,65,1.0
21576,1148,5.0
21576,688,1.0
21576,158,2.0
21581,160,3.0
21581,36,3.0
21581,482,1.0
21581,365,3.0
21581,527,4.0
21581,1562,5.0
21581,158,4.0
21581,95,3.0
21581,292,4.0
21581,1479,4.0
21581,21,2.0
21581,349,3.0
21581,480,5.0
21581,31,2.0
21581,519,2.0
21585,410,4.0
21585,1413,2.0
21585,1405,4.0
21585,1266,4.0
21585,1097,3.0
21585,466,4.0
21585,464,3.0
21585,1019,3.0
21585,1372,3.0
21585,648,3.0
21585,1285,4.0
21585,1217,4.0
21585,21,3.0
21585,260,4.0
21585,1390,1.0
21585,353,4.0
21585,996,3.0
21585,506,4.0
21585,407,4.0
21585,151,3.0
21585,1286,2.0
21597,89,4.0
21597,62,4.0
21597,783,4.0
21597,485,2.0
21597,348,5.0
21597,122,3.0
21597,302,4.0
21597,415,3.0
21597,32,4.0
21597,11,4.0
21597,422,3.0
21597,745,5.0
21597,356,3.0
21597,163,3.0
21597,593,5.0
21597,590,3.0
21597,78,3.0
21597,275,3.0
21597,204,3.0
21597,362,4.0
21597,144,4.0
21597,50,5.0
21599,204,1.0
21599,515,1.0
21599,555,1.0
21599,595,1.0
21599,434,1.0
21599,44,1.0
21599,208,1.0
21599,508,5.0
21599,265,1.0
21599,485,2.0
21599,272,4.0
21599,36,5.0
21599,41,5.0
21599,317,1.0
21599,520,3.0
21600,238,4.0
21600,62,5.0
21600,455,5.0
21600,123,2.0
21600,588,5.0
21600,454,5.0
21600,38,4.0
21600,349,4.0
21600,374,2.0
21600,621,5.0
21600,593,5.0
21600,314,4.0
21600,296,5.0
21600,446,4.0
21600,258,4.0
21600,587,5.0
21600,34,5.0
21600,272,5.0
21600,90,4.0
21600,597,5.0
21600,443,3.0
21600,50,3.0
21601,360,3.0
21601,754,4.0
21601,1609,3.0
21601,44,3.0
21601,453,2.0
21601,1390,3.0
21601,1036,4.0
21601,22,3.0
21601,1485,4.0
21601,437,1.0
21601,74,4.0
21601,329,3.0
21601,1518,3.0
21601,384,2.0
21601,1407,3.0
21601,1621,4.0
21601,274,2.0
21601,1032,3.0
21601,830,3.0
21601,349,3.0
21601,32,3.0
21601,1029,4.0
21601,12,1.0
21601,141,5.0
21619,367,3.0
21619,337,4.0
21619,466,4.0
21619,227,3.0
21619,160,1.0
21619,20,3.0
21619,48,4.0
21619,105,4.0
21619,520,3.0
21619,586,3.0
21619,39,3.0
21619,193,1.0
21647,1411,2.0
21647,346,5.0
21647,586,1.0
21647,329,4.0
21647,778,5.0
21647,7,5.0
21647,648,3.0
21647,457,5.0
21647,233,5.0
21647,786,3.0
21647,300,5.0
21647,144,5.0
21647,968,4.0
21647,1484,4.0
21647,588,4.0
21647,81,3.0
21647,543,4.0
21647,420,1.0
21647,8,1.0
21647,546,2.0
21647,357,4.0
21647,1221,5.0
21647,1206,5.0
21647,1377,4.0
21647,988,2.0
21648,328,5.0
21648,150,2.0
21648,48,1.0
21648,383,5.0
21648,209,5.0
21648,177,1.0
21648,368,5.0
21648,500,5.0
21648,485,2.0
21648,380,5.0
21648,5,4.0
21648,261,5.0
21648,377,5.0
21648,593,5.0
21648,595,5.0
21681,198,5.0
21681,374,3.0
21681,2,4.0
21681,244,4.0
21681,442,5.0
21681,330,2.0
21681,455,1.0
21681,253,4.0
21681,250,3.0
21681,540,4.0
21681,231,5.0
21681,245,3.0
21681,257,4.0
21681,181,3.0
21681,203,2.0
21681,587,3.0
21681,179,4.0
21681,249,1.0
21681,292,4.0
21681,170,5.0
21681,296,4.0
21685,271,1.0
21685,265,4.0
21685,188,2.0
21685,111,5.0
21685,325,1.0
21685,193,5.0
21685,586,2.0
21685,296,5.0
21685,543,1.0
21685,356,5.0
21685,539,1.0
21689,380,5.0
21689,707,4.0
21689,367,3.0
21689,555,5.0
21689,648,4.0
21689,283,3.0
21689,10,4.0
21689,516,3.0
21689,219,3.0
21689,335,5.0
21689,132,4.0
21689,22,3.0
21702,220,1.0
21702,661,1.0
21702,276,4.0
21702,19,1.0
21702,448,2.0
21702,524,2.0
21702,252,3.0
21702,553,5.0
21702,11,4.0
21702,310,1.0
21702,590,5.0
21702,337,3.0
21702,316,4.0
21702,510,2.0
21702,455,4.0
21702,520,1.0
21702,377,4.0
21702,435,1.0
21702,282,5.0
21703,552,4.0
21703,110,5.0
21703,509,1.0
21703,34,1.0
21703,168,4.0
21703,32,1.0
21703,256,3.0
21703,380,2.0
21703,303,1.0
21703,161,5.0
21703,7,5.0
21703,457,4.0
21711,235,3.0
21711,413,2.0
21711,253,3.0
21711,50,5.0
21711,592,3.0
21711,454,3.0
21711,225,2.0
21711,153,2.0
21711,595,3.0
21711,32,4.0
21711,307,2.0
21733,474,5.0
21733,10,3.0
21733,47,5.0
21733,204,1.0
21733,273,3.0
21733,172,3.0
21733,440,3.0
21733,410,3.0
21733,350,4.0
21733,318,5.0
21733,232,3.0
21733,39,3.0
21733,590,5.0
21733,457,5.0
21733,193,2.0
21733,260,5.0
21745,585,4.0
21745,527,4.0
21745,435,3.0
21745,367,2.0
21745,257,4.0
21745,508,4.0
21745,474,4.0
21745,540,3.0
21745,454,4.0
21745,368,4.0
21745,170,3.0
21745,31,3.0
21745,288,3.0
21745,491,2.0
21745,380,2.0
21751,281,3.0
21751,610,4.0
21751,208,3.0
21751,207,3.0
21751,432,2.0
21751,170,4.0
21751,587,3.0
21751,477,3.0
21751,437,3.0
21751,374,4.0
21751,435,1.0
21751,413,3.0
21751,45,3.0
21751,227,3.0
21751,367,4.0
21753,196,1.0
21753,756,1.0
21753,317,1.0
21753,182,1.0
21753,410,3.0
21753,589,5.0
21753,380,5.0
21753,745,5.0
21753,327,5.0
21753,455,1.0
21753,260,1.0
21753,19,1.0
21772,1517,5.0
21772,151,1.0
21772,1275,5.0
21772,260,5.0
21772,367,5.0
21772,737,1.0
21772,788,3.0
21772,778,1.0
21772,39,4.0
21772,533,2.0
21772,802,3.0
21772,520,1.0
21772,1073,5.0
21772,810,1.0
21772,673,1.0
21772,733,4.0
21772,173,3.0
21772,1410,1.0
21772,742,1.0
21772,150,4.0
21772,1607,2.0
21772,44,3.0
21772,318,5.0
21772,6,1.0
21780,36,1.0
21780,551,1.0
21780,491,1.0
21780,308,1.0
21780,22,1.0
21780,587,5.0
21780,262,1.0
21780,111,2.0
21780,350,2.0
21780,260,1.0
21780,223,1.0
21780,296,5.0
21796,457,5.0
21796,592,3.0
21796,317,5.0
21796,674,1.0
21796,288,1.0
21796,539,5.0
21796,500,4.0
21796,198,1.0
21796,15,5.0
21796,336,1.0
21796,474,5.0
21799,329,5.0
21799,316,4.0
21799,990,4.0
21799,457,3.0
21799,1407,4.0
21799,616,3.0
21799,141,3.0
21799,50,4.0
21799,866,5.0
21799,597,2.0
21799,520,1.0
21799,469,4.0
21799,231,1.0
21799,81,4.0
21799,288,3.0
21824,150,4.0
21824,1244,4.0
21824,800,4.0
21824,431,3.0
21824,256,3.0
21824,282,2.0
21824,920,4.0
21824,1245,5.0
21824,161,3.0
21824,25,2.0
21824,198,1.0
21824,1374,4.0
21824,172,2.0
21824,1214,5.0
21824,597,3.0
21824,1200,5.0
21824,934,3.0
21824,1136,4.0
21824,372,2.0
21824,1350,3.0
21824,903,5.0
21824,1231,4.0
21830,1211,5.0
21830,11,4.0
21830,468,4.0
21830,511,1.0
21830,1204,5.0
21830,497,5.0
21830,592,3.0
21830,382,3.0
21830,16,3.0
21830,1184,5.0
21830,48,4.0
21830,788,1.0
21830,339,5.0
21830,533,2.0
21830,356,4.0
21841,19,1.0
21841,169,1.0
21841,277,1.0
21841,818,1.0
21841,457,5.0
21841,664,1.0
21841,196,1.0
21841,150,4.0
21841,1283,3.0
21841,810,1.0
21841,153,3.0
21841,1103,4.0
21879,161,3.0
21879,39,3.0
21879,340,3.0
21879,365,3.0
21879,381,3.0
21879,708,3.0
21879,480,4.0
21879,246,5.0
21879,52,3.0
21879,196,1.0
21879,276,2.0
21879,355,1.0
21879,47,4.0
21879,15,3.0
21879,185,2.0
21879,132,1.0
21879,432,3.0
21879,50,4.0
21879,421,2.0
21888,466,3.0
21888,32,5.0
21888,22,4.0
21888,255,1.0
21888,308,4.0
21888,343,1.0
21888,147,3.0
21888,225,1.0
21888,372,1.0
21888,162,5.0
21888,555,4.0
21888,265,4.0
21888,305,1.0
21888,535,5.0
21888,516,1.0
21888,337,5.0
21888,355,3.0
21888,316,2.0
21888,36,4.0
21893,382,3.0
21893,318,5.0
21893,272,3.0
21893,265,2.0
21893,150,4.0
21893,405,1.0
21893,32,4.0
21893,590,3.0
21893,442,1.0
21893,316,2.0
21893,19,1.0
21893,171,5.0
21893,606,2.0
21893,376,4.0
21893,367,2.0
21893,246,4.0
21896,440,5.0
21896,300,4.0
21896,229,4.0
21896,587,5.0
21896,318,5.0
21896,615,5.0
21896,11,5.0
21896,249,3.0
21896,231,1.0
21896,585,2.0
21896,368,3.0
21899,468,2.0
21899,546,1.0
21899,373,4.0
21899,188,1.0
21899,235,3.0
21899,99,1.0
21899,553,1.0
21899,457,4.0
21899,606,1.0
21899,608,2.0
21899,165,1.0
21899,743,1.0
21899,249,1.0
21899,329,2.0
21899,377,3.0
21899,724,1.0
21903,492,3.0
21903,230,4.0
21903,43,3.0
21903,1223,4.0
21903,452,2.0
21903,1183,5.0
21903,29,4.0
21903,1198,3.0
21903,369,3.0
21903,159,2.0
21903,727,5.0
21903,838,4.0
21903,78,2.0
21903,50,4.0
21903,308,3.0
21922,305,2.0
21922,253,3.0
21922,372,3.0
21922,277,3.0
21922,708,3.0
21922,317,1.0
21922,223,4.0
21922,262,4.0
21922,41,4.0
21922,364,4.0
21922,356,4.0
21922,62,4.0
21936,344,1.0
21936,608,4.0
21936,593,5.0
21936,350,4.0
21936,191,1.0
21936,111,2.0
21936,1032,3.0
21936,351,3.0
21936,924,3.0
21936,1300,2.0
21936,1212,3.0
21936,1299,2.0
21936,1092,4.0
21936,474,3.0
21936,1385,3.0
21936,1288,2.0
21936,1345,3.0
21936,261,3.0
21936,428,4.0
21936,185,3.0
21936,1214,4.0
21936,1307,5.0
21936,357,3.0
21937,538,2.0
21937,502,2.0
21937,986,4.0
21937,17,5.0
21937,808,2.0
21937,590,4.0
21937,457,3.0
21937,416,2.0
21937,761,1.0
21937,158,2.0
21937,95,4.0
21937,357,4.0
21937,516,2.0
21937,650,4.0
21937,48,3.0
21962,593,3.0
21962,592,3.0
21962,373,3.0
21962,457,3.0
21962,306,5.0
21962,448,3.0
21962,365,4.0
21962,659,2.0
21962,282,2.0
21962,515,4.0
21962,110,3.0
21962,314,4.0
21962,608,4.0
21962,341,3.0
21962,95,3.0
21962,471,4.0
21962,681,4.0
21978,736,3.0
21978,235,4.0
21978,292,3.0
21978,111,4.0
21978,367,4.0
21978,552,4.0
21978,353,4.0
21978,236,2.0
21978,105,3.0
21978,153,1.0
21978,5,3.0
21978,272,4.0
21978,32,3.0
21978,509,4.0
21978,410,3.0
21978,45,5.0
21982,150,3.0
21982,162,1.0
21982,457,5.0
21982,185,4.0
21982,25,3.0
21982,225,4.0
21982,21,4.0
21982,52,4.0
21982,688,1.0
21982,122,2.0
21982,371,4.0
21982,444,3.0
21982,597,4.0
21982,64,2.0
21982,378,3.0
22006,788,3.0
22006,277,4.0
22006,420,1.0
22006,356,5.0
22006,342,4.0
22006,762,1.0
22006,344,1.0
22006,292,2.0
22006,595,4.0
22006,539,4.0
22006,58,5.0
22006,193,1.0
22012,47,5.0
22012,315,2.0
22012,105,5.0
22012,364,3.0
22012,288,2.0
22012,111,4.0
22012,457,3.0
22012,353,1.0
22012,21,4.0
22012,349,3.0
22012,590,2.0
22012,329,1.0
22012,587,4.0
22012,141,4.0
22012,616,2.0
22022,419,1.0
22022,281,1.0
22022,444,1.0
22022,272,5.0
22022,20,1.0
22022,196,2.0
22022,527,2.0
22022,440,3.0
22022,508,4.0
22022,144,4.0
22022,343,1.0
22022,2,2.0
22022,222,4.0
22022,36,5.0
22022,4,1.0
22022,593,4.0
22022,634,1.0
22022,585,1.0
22022,162,1.0
22022,180,1.0
22022,464,1.0
22022,800,1.0
22022,342,3.0
22022,340,1.0
22022,66,2.0
22022,125,1.0
22022,378,2.0
22022,42,1.0
22022,794,1.0
22022,529,3.0
22022,48,2.0
22022,208,2.0
22022,812,1.0
22022,367,1.0
22022,471,1.0
22022,446,1.0
22022,445,1.0
22022,280,5.0
22022,247,1.0
22022,469,1.0
22027,16,4.0
22027,296,3.0
22027,491,4.0
22027,569,3.0
22027,281,3.0
22027,433,3.0
22027,357,3.0
22027,348,4.0
22027,533,3.0
22027,489,3.0
22027,191,3.0
22027,384,3.0
22027,266,3.0
22027,338,3.0
22040,349,4.0
22040,780,2.0
22040,733,4.0
22040,21,4.0
22040,332,3.0
22040,533,3.0
22040,219,2.0
22040,474,3.0
22040,838,4.0
22040,273,3.0
22040,613,4.0
22040,272,5.0
22040,902,4.0
22040,515,4.0
22040,45,3.0
22040,832,4.0
22040,933,5.0
22040,1356,4.0
22040,300,5.0
22040,280,4.0
22040,125,5.0
22040,956,2.0
22040,540,1.0
22040,912,5.0
22040,382,3.0
22046,586,3.0
22046,527,4.0
22046,839,2.0
22046,724,3.0
22046,420,3.0
22046,502,3.0
22046,24,2.0
22046,274,3.0
22046,450,5.0
22046,616,4.0
22046,31,5.0
22046,551,5.0
22046,880,4.0
22046,303,3.0
22046,21,3.0
22046,2,3.0
22046,491,4.0
22046,553,5.0
22046,296,4.0
22046,350,3.0
22046,293,1.0
22046,330,2.0
